book,release,institution_id,class_id,student_id,response,construct,chapter_number,EOC,n_possible,n_correct,n_attempt
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,646acd2f-5a8b-4629-b753-faff3ff49b8c,NA,Intrinsic Value,8,0.805555556,72,58,85
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,646acd2f-5a8b-4629-b753-faff3ff49b8c,NA,Intrinsic Value,9,0.63,100,63,124
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,646acd2f-5a8b-4629-b753-faff3ff49b8c,NA,Utility Value,10,0.786885246,61,48,70
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,646acd2f-5a8b-4629-b753-faff3ff49b8c,NA,Utility Value,11,0.621621622,74,46,86
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,646acd2f-5a8b-4629-b753-faff3ff49b8c,NA,Utility Value,12,0.684210526,76,52,89
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,646acd2f-5a8b-4629-b753-faff3ff49b8c,NA,Utility Value,2,0.928571429,84,78,115
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,646acd2f-5a8b-4629-b753-faff3ff49b8c,NA,Utility Value,3,0.86,100,86,130
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,646acd2f-5a8b-4629-b753-faff3ff49b8c,NA,Utility Value,4,0.883928571,113,99,178
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,646acd2f-5a8b-4629-b753-faff3ff49b8c,NA,Utility Value,5,0.93442623,61,57,88
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,646acd2f-5a8b-4629-b753-faff3ff49b8c,NA,Utility Value,6,0.74,100,74,132
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,646acd2f-5a8b-4629-b753-faff3ff49b8c,NA,Utility Value,7,0.571428571,63,36,70
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,646acd2f-5a8b-4629-b753-faff3ff49b8c,NA,Utility Value,8,0.805555556,72,58,85
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,646acd2f-5a8b-4629-b753-faff3ff49b8c,NA,Utility Value,9,0.63,100,63,124
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,646acd2f-5a8b-4629-b753-faff3ff49b8c,NA,Cost,13,0.810344828,58,47,66
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,646acd2f-5a8b-4629-b753-faff3ff49b8c,NA,Utility Value,13,0.810344828,58,47,66
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,646acd2f-5a8b-4629-b753-faff3ff49b8c,NA,Expectancy,13,0.810344828,58,47,66
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,646acd2f-5a8b-4629-b753-faff3ff49b8c,NA,Intrinsic Value,13,0.810344828,58,47,66
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Cost,10,0.5,80,40,173
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Cost,11,0.580246914,81,47,106
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Cost,12,0.662921348,89,59,152
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Cost,2,0.776470588,85,66,121
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Cost,3,0.610619469,113,69,167
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Cost,4,0.587301587,127,74,217
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Cost,5,0.62295082,61,38,88
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Cost,6,0.605504587,109,66,164
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Cost,7,0.53968254,63,34,70
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Cost,8,0.558139535,86,48,171
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Cost,9,0.632075472,106,67,148
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Expectancy,10,0.5,80,40,173
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Expectancy,11,0.580246914,81,47,106
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Expectancy,12,0.662921348,89,59,152
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Expectancy,2,0.776470588,85,66,121
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Expectancy,3,0.610619469,113,69,167
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Expectancy,4,0.587301587,127,74,217
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Expectancy,5,0.62295082,61,38,88
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Expectancy,6,0.605504587,109,66,164
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Expectancy,7,0.53968254,63,34,70
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Expectancy,8,0.558139535,86,48,171
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Expectancy,9,0.632075472,106,67,148
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Intrinsic Value,10,0.5,80,40,173
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Intrinsic Value,11,0.580246914,81,47,106
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Intrinsic Value,12,0.662921348,89,59,152
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Intrinsic Value,2,0.776470588,85,66,121
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Intrinsic Value,3,0.610619469,113,69,167
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Intrinsic Value,4,0.587301587,127,74,217
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Intrinsic Value,5,0.62295082,61,38,88
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Intrinsic Value,6,0.605504587,109,66,164
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Intrinsic Value,7,0.53968254,63,34,70
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Intrinsic Value,8,0.558139535,86,48,171
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Intrinsic Value,9,0.632075472,106,67,148
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Utility Value,10,0.5,80,40,173
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Utility Value,11,0.580246914,81,47,106
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Utility Value,12,0.662921348,89,59,152
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Utility Value,2,0.776470588,85,66,121
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Utility Value,3,0.610619469,113,69,167
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Utility Value,4,0.587301587,127,74,217
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Utility Value,5,0.62295082,61,38,88
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Utility Value,6,0.605504587,109,66,164
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Utility Value,7,0.53968254,63,34,70
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Utility Value,8,0.558139535,86,48,171
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Utility Value,9,0.632075472,106,67,148
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Cost,13,NA,NA,NA,NA
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Utility Value,13,NA,NA,NA,NA
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Expectancy,13,NA,NA,NA,NA
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,6d365d65-c3c4-4e33-b0ff-fe3acdfa8caa,NA,Intrinsic Value,13,NA,NA,NA,NA
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,72055b9c-8b49-4f17-87f8-ffd5fea5f33d,NA,Cost,10,0.528571429,70,37,104
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,72055b9c-8b49-4f17-87f8-ffd5fea5f33d,NA,Cost,11,0.352272727,88,31,127
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,72055b9c-8b49-4f17-87f8-ffd5fea5f33d,NA,Cost,12,0.322222222,90,29,124
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,72055b9c-8b49-4f17-87f8-ffd5fea5f33d,NA,Cost,2,0.660550459,109,72,192
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,72055b9c-8b49-4f17-87f8-ffd5fea5f33d,NA,Cost,3,0.716814159,113,81,163
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,72055b9c-8b49-4f17-87f8-ffd5fea5f33d,NA,Cost,4,0.439393939,133,58,237
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,72055b9c-8b49-4f17-87f8-ffd5fea5f33d,NA,Cost,5,0.725806452,62,45,91
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,72055b9c-8b49-4f17-87f8-ffd5fea5f33d,NA,Cost,6,0.333333333,174,58,1058
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,72055b9c-8b49-4f17-87f8-ffd5fea5f33d,NA,Cost,7,0.623188406,69,43,84
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,72055b9c-8b49-4f17-87f8-ffd5fea5f33d,NA,Cost,8,0.542553191,94,51,168
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,72055b9c-8b49-4f17-87f8-ffd5fea5f33d,NA,Cost,9,0.376923077,130,49,243
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,72055b9c-8b49-4f17-87f8-ffd5fea5f33d,NA,Expectancy,10,0.528571429,70,37,104
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,72055b9c-8b49-4f17-87f8-ffd5fea5f33d,NA,Expectancy,11,0.352272727,88,31,127
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,72055b9c-8b49-4f17-87f8-ffd5fea5f33d,NA,Expectancy,12,0.322222222,90,29,124
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,72055b9c-8b49-4f17-87f8-ffd5fea5f33d,NA,Expectancy,2,0.660550459,109,72,192
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,72055b9c-8b49-4f17-87f8-ffd5fea5f33d,NA,Expectancy,3,0.716814159,113,81,163
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,72055b9c-8b49-4f17-87f8-ffd5fea5f33d,NA,Expectancy,4,0.439393939,133,58,237
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,72055b9c-8b49-4f17-87f8-ffd5fea5f33d,NA,Expectancy,5,0.725806452,62,45,91
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,72055b9c-8b49-4f17-87f8-ffd5fea5f33d,NA,Expectancy,6,0.333333333,174,58,1058
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,72055b9c-8b49-4f17-87f8-ffd5fea5f33d,NA,Expectancy,7,0.623188406,69,43,84
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,72055b9c-8b49-4f17-87f8-ffd5fea5f33d,NA,Expectancy,8,0.542553191,94,51,168
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,72055b9c-8b49-4f17-87f8-ffd5fea5f33d,NA,Expectancy,9,0.376923077,130,49,243
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,72055b9c-8b49-4f17-87f8-ffd5fea5f33d,NA,Intrinsic Value,10,0.528571429,70,37,104
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,72055b9c-8b49-4f17-87f8-ffd5fea5f33d,NA,Intrinsic Value,11,0.352272727,88,31,127
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,72055b9c-8b49-4f17-87f8-ffd5fea5f33d,NA,Intrinsic Value,12,0.322222222,90,29,124
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,72055b9c-8b49-4f17-87f8-ffd5fea5f33d,NA,Intrinsic Value,2,0.660550459,109,72,192
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,72055b9c-8b49-4f17-87f8-ffd5fea5f33d,NA,Intrinsic Value,3,0.716814159,113,81,163
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,72055b9c-8b49-4f17-87f8-ffd5fea5f33d,NA,Intrinsic Value,4,0.439393939,133,58,237
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,72055b9c-8b49-4f17-87f8-ffd5fea5f33d,NA,Intrinsic Value,5,0.725806452,62,45,91
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,72055b9c-8b49-4f17-87f8-ffd5fea5f33d,NA,Intrinsic Value,6,0.333333333,174,58,1058
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,72055b9c-8b49-4f17-87f8-ffd5fea5f33d,NA,Intrinsic Value,7,0.623188406,69,43,84
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,72055b9c-8b49-4f17-87f8-ffd5fea5f33d,NA,Intrinsic Value,8,0.542553191,94,51,168
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,72055b9c-8b49-4f17-87f8-ffd5fea5f33d,NA,Intrinsic Value,9,0.376923077,130,49,243
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,72055b9c-8b49-4f17-87f8-ffd5fea5f33d,NA,Utility Value,10,0.528571429,70,37,104
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,72055b9c-8b49-4f17-87f8-ffd5fea5f33d,NA,Utility Value,11,0.352272727,88,31,127
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,72055b9c-8b49-4f17-87f8-ffd5fea5f33d,NA,Utility Value,12,0.322222222,90,29,124
College / Advanced Statistics and Data Science (ABCD),v4.4,292cff87-3c74-4e94-8622-233afb0427dd,6fbf5a0a-cf5d-4567-89b5-eb5c4a16c4ab,72055b9c-8b49-4f17-87f8-ffd5fea5f33d,NA,Utility Value,2,0.660550459,109,72,192
